Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Month,Week day,Week,Time,Payment,cogs,gross margin percentage,gross income,Rating
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.29,195.17,8-Feb-2019-Fri,Feb,Fri,6,0.453472222,Cash,185.88,4.76,9.29,7
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.61,1020.71,8-Feb-2019-Fri,Feb,Fri,6,0.541666667,Credit card,972.1,4.76,48.61,8.7
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13,273.05,8-Feb-2019-Fri,Feb,Fri,6,0.55,Credit card,260.05,4.76,13,7.7
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,8-Feb-2019-Fri,Feb,Fri,6,0.643055556,Cash,127,4.76,6.35,8.6
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.99,20.69,8-Feb-2019-Fri,Feb,Fri,6,0.485416667,Ewallet,19.7,4.76,0.99,9.5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.09,8-Feb-2019-Fri,Feb,Fri,6,0.536111111,Credit card,324.85,4.76,16.24,6.5
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103.13,8-Feb-2019-Fri,Feb,Fri,6,0.456944444,Cash,98.22,4.76,4.91,7
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.74,78.44,9-Feb-2019-Sat,Feb,Sat,6,0.549305556,Cash,74.7,4.76,3.74,4.1
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.49,472.31,9-Feb-2019-Sat,Feb,Sat,6,0.416666667,Cash,449.82,4.76,22.49,5.7
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,9-Feb-2019-Sat,Feb,Sat,6,0.821527778,Cash,244.2,4.76,12.21,4.8
447-15-7839,A,Yangon,Member,Female,Sports and travel,22.24,10,11.12,233.52,9-Feb-2019-Sat,Feb,Sat,6,0.458333333,Cash,222.4,4.76,11.12,4.2
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.16,66.4,9-Feb-2019-Sat,Feb,Sat,6,0.434027778,Cash,63.24,4.76,3.16,7.3
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.08,22.66,9-Feb-2019-Sat,Feb,Sat,6,0.418055556,Ewallet,21.58,4.76,1.08,7.2
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.79,100.49,9-Feb-2019-Sat,Feb,Sat,6,0.71875,Credit card,95.7,4.76,4.79,5.1
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.59,180.4,9-Feb-2019-Sat,Feb,Sat,6,0.854861111,Ewallet,171.81,4.76,8.59,6.5
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331.13,9-Feb-2019-Sat,Feb,Sat,6,0.803472222,Ewallet,315.36,4.76,15.77,4.6
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193.07,9-Feb-2019-Sat,Feb,Sat,6,0.501388889,Ewallet,183.88,4.76,9.19,5.1
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.31,888.41,9-Feb-2019-Sat,Feb,Sat,6,0.790277778,Credit card,846.1,4.76,42.31,8.8
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415.23,9-Feb-2019-Sat,Feb,Sat,6,0.489583333,Cash,395.46,4.76,19.77,5.7
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.59,33.43,9-Feb-2019-Sat,Feb,Sat,6,0.556944444,Cash,31.84,4.76,1.59,7.7
669-54-1719,B,Mandalay,Member,Male,Electronic accessories,18.93,6,5.68,119.26,10-Feb-2019-Sun,Feb,Sun,7,0.53125,Credit card,113.58,4.76,5.68,8.1
162-48-8011,A,Yangon,Member,Female,Food and beverages,44.59,5,11.15,234.1,10-Feb-2019-Sun,Feb,Sun,7,0.631944444,Cash,222.95,4.76,11.15,8.5
838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,33.47,2,3.35,70.29,10-Feb-2019-Sun,Feb,Sun,7,0.654861111,Ewallet,66.94,4.76,3.35,6.7
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.97,146.33,10-Feb-2019-Sun,Feb,Sun,7,0.775,Cash,139.36,4.76,6.97,7.4
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,10-Feb-2019-Sun,Feb,Sun,7,0.519444444,Ewallet,301.4,4.76,15.07,9.2
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7,77.77,10-Feb-2019-Sun,Feb,Sun,7,0.534722222,Ewallet,74.07,4.76,3.7,9.9
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.07,820.37,10-Feb-2019-Sun,Feb,Sun,7,0.86875,Cash,781.3,4.76,39.07,4.4
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.21,151.48,10-Feb-2019-Sun,Feb,Sun,7,0.765972222,Credit card,144.27,4.76,7.21,7.8
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.78,394.33,10-Feb-2019-Sun,Feb,Sun,7,0.538888889,Ewallet,375.55,4.76,18.78,5.2
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.68,539.34,10-Feb-2019-Sun,Feb,Sun,7,0.580555556,Cash,513.66,4.76,25.68,9.5
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271.29,10-Feb-2019-Sun,Feb,Sun,7,0.577083333,Ewallet,258.37,4.76,12.92,6.7
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.12,10,31.06,652.26,11-Feb-2019-Mon,Feb,Mon,7,0.679861111,Cash,621.2,4.76,31.06,5.9
284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.56,242.68,11-Feb-2019-Mon,Feb,Mon,7,0.44375,Credit card,231.12,4.76,11.56,7.2
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.84,794.65,11-Feb-2019-Mon,Feb,Mon,7,0.454166667,Cash,756.81,4.76,37.84,8
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,11-Feb-2019-Mon,Feb,Mon,7,0.654166667,Credit card,892,4.76,44.6,4.4
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,11-Feb-2019-Mon,Feb,Mon,7,0.443055556,Credit card,772,4.76,38.6,5.6
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.99,11-Feb-2019-Mon,Feb,Mon,7,0.670833333,Ewallet,379.04,4.76,18.95,7.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,11-Feb-2019-Mon,Feb,Mon,7,0.776388889,Ewallet,433.45,4.76,21.67,9.4
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252.25,11-Feb-2019-Mon,Feb,Mon,7,0.645138889,Cash,240.24,4.76,12.01,5.4
365-64-0515,A,Yangon,Normal,Female,Electronic accessories,46.95,5,11.74,246.49,12-Feb-2019-Tue,Feb,Tue,7,0.434027778,Ewallet,234.75,4.76,11.74,7.1
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.95,796.91,12-Feb-2019-Tue,Feb,Tue,7,0.540277778,Ewallet,758.96,4.76,37.95,8.7
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,12-Feb-2019-Tue,Feb,Tue,7,0.679861111,Cash,603.8,4.76,30.19,6
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.63,160.21,12-Feb-2019-Tue,Feb,Tue,7,0.792361111,Ewallet,152.58,4.76,7.63,7
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,12-Feb-2019-Tue,Feb,Tue,7,0.614583333,Credit card,871,4.76,43.55,9.9
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.97,41.45,12-Feb-2019-Tue,Feb,Tue,7,0.821527778,Cash,39.48,4.76,1.97,6.5
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.42,12-Feb-2019-Tue,Feb,Tue,7,0.60625,Ewallet,143.26,4.76,7.16,8.8
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,54.97,12-Feb-2019-Tue,Feb,Tue,7,0.742361111,Cash,52.35,4.76,2.62,4
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.88,165.45,13-Feb-2019-Wed,Feb,Wed,7,0.451388889,Credit card,157.57,4.76,7.88,4.8
151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,13-Feb-2019-Wed,Feb,Wed,7,0.526388889,Ewallet,129,4.76,6.45,6.5
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.84,80.66,13-Feb-2019-Wed,Feb,Wed,7,0.76875,Ewallet,76.82,4.76,3.84,7.2
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,13-Feb-2019-Wed,Feb,Wed,7,0.707638889,Cash,147.8,4.76,7.39,6.9
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.04,84.76,13-Feb-2019-Wed,Feb,Wed,7,0.509722222,Credit card,80.72,4.76,4.04,5
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.3,195.26,13-Feb-2019-Wed,Feb,Wed,7,0.629166667,Credit card,185.96,4.76,9.3,8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86.25,13-Feb-2019-Wed,Feb,Wed,7,0.582638889,Cash,82.14,4.76,4.11,6.3
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31.23,13-Feb-2019-Wed,Feb,Wed,7,0.760416667,Credit card,29.74,4.76,1.49,8.9
853-23-2453,B,Mandalay,Member,Male,Health and beauty,75.74,4,15.15,318.11,14-Feb-2019-Thu,Feb,Thu,7,0.607638889,Cash,302.96,4.76,15.15,7.6
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.82,836.3,14-Feb-2019-Thu,Feb,Thu,7,0.710416667,Credit card,796.48,4.76,39.82,5.2
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.94,208.68,14-Feb-2019-Thu,Feb,Thu,7,0.728472222,Cash,198.74,4.76,9.94,5.2
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.7,140.65,14-Feb-2019-Thu,Feb,Thu,7,0.627777778,Cash,133.95,4.76,6.7,6.2
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,14-Feb-2019-Thu,Feb,Thu,7,0.476388889,Credit card,276.6,4.76,13.83,8.9
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.59,14-Feb-2019-Thu,Feb,Thu,7,0.483333333,Credit card,420.56,4.76,21.03,4.5
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.57,95.87,14-Feb-2019-Thu,Feb,Thu,7,0.6125,Ewallet,91.3,4.76,4.57,9.2
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122.47,14-Feb-2019-Thu,Feb,Thu,7,0.529166667,Ewallet,116.64,4.76,5.83,6
285-68-5083,C,Naypyitaw,Member,Female,Sports and travel,24.74,3,3.71,77.93,15-Feb-2019-Fri,Feb,Fri,7,0.740972222,Credit card,74.22,4.76,3.71,10
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.49,535.37,15-Feb-2019-Fri,Feb,Fri,7,0.530555556,Cash,509.88,4.76,25.49,8.4
394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.44,93.29,15-Feb-2019-Fri,Feb,Fri,7,0.529166667,Credit card,88.85,4.76,4.44,5.4
136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.98,587.66,15-Feb-2019-Fri,Feb,Fri,7,0.709027778,Credit card,559.68,4.76,27.98,6.4
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.26,6,4.58,96.14,15-Feb-2019-Fri,Feb,Fri,7,0.752083333,Ewallet,91.56,4.76,4.58,9.8
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.92,565.22,15-Feb-2019-Fri,Feb,Fri,7,0.847916667,Cash,538.3,4.76,26.92,7.7
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,15-Feb-2019-Fri,Feb,Fri,7,0.620138889,Credit card,993,4.76,49.65,6.6
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.07,253.51,15-Feb-2019-Fri,Feb,Fri,7,0.521527778,Cash,241.44,4.76,12.07,8.1
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,15-Feb-2019-Fri,Feb,Fri,7,0.59375,Credit card,696.6,4.76,34.83,4.5
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.94,103.78,15-Feb-2019-Fri,Feb,Fri,7,0.472916667,Cash,98.84,4.76,4.94,8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,15-Feb-2019-Fri,Feb,Fri,7,0.508333333,Cash,328,4.76,16.4,6.2
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,15-Feb-2019-Fri,Feb,Fri,7,0.5625,Credit card,156.6,4.76,7.83,9.5
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.46,282.58,15-Feb-2019-Fri,Feb,Fri,7,0.715277778,Credit card,269.12,4.76,13.46,9.3
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.07,211.37,15-Feb-2019-Fri,Feb,Fri,7,0.441666667,Cash,201.3,4.76,10.07,7.5
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,15-Feb-2019-Fri,Feb,Fri,7,0.847916667,Credit card,274.2,4.76,13.71,9.2
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.61,15-Feb-2019-Fri,Feb,Fri,7,0.639583333,Cash,155.82,4.76,7.79,7.9
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.82,15-Feb-2019-Fri,Feb,Fri,7,0.577083333,Cash,345.54,4.76,17.28,5.1
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,92.73,15-Feb-2019-Fri,Feb,Fri,7,0.734722222,Credit card,88.31,4.76,4.42,5.2
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,833.96,15-Feb-2019-Fri,Feb,Fri,7,0.86875,Credit card,794.25,4.76,39.71,7.6
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.96,545.06,16-Feb-2019-Sat,Feb,Sat,7,0.514583333,Cash,519.1,4.76,25.96,8.2
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.23,718.76,16-Feb-2019-Sat,Feb,Sat,7,0.729166667,Ewallet,684.53,4.76,34.23,4.9
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.57,95.92,16-Feb-2019-Sat,Feb,Sat,7,0.654166667,Cash,91.35,4.76,4.57,6.8
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.01,63.26,16-Feb-2019-Sat,Feb,Sat,7,0.661805556,Ewallet,60.25,4.76,3.01,5.5
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.04,252.76,16-Feb-2019-Sat,Feb,Sat,7,0.752777778,Credit card,240.72,4.76,12.04,9.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.31,300.57,16-Feb-2019-Sat,Feb,Sat,7,0.596527778,Ewallet,286.26,4.76,14.31,4.4
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,16-Feb-2019-Sat,Feb,Sat,7,0.452777778,Cash,328.59,4.76,16.43,4.2
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.43,16-Feb-2019-Sat,Feb,Sat,7,0.439583333,Credit card,173.74,4.76,8.69,7.1
636-48-8204,A,Yangon,Normal,Male,Electronic accessories,34.56,5,8.64,181.44,17-Feb-2019-Sun,Feb,Sun,8,0.46875,Ewallet,172.8,4.76,8.64,9.9
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.24,550.94,17-Feb-2019-Sun,Feb,Sun,8,0.611111111,Credit card,524.7,4.76,26.24,8.8
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.85,374.8,17-Feb-2019-Sun,Feb,Sun,8,0.83125,Credit card,356.95,4.76,17.85,5.5
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.95,62,17-Feb-2019-Sun,Feb,Sun,8,0.754166667,Cash,59.05,4.76,2.95,9.4
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.52,745.84,17-Feb-2019-Sun,Feb,Sun,8,0.714583333,Cash,710.32,4.76,35.52,4.1
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.94,103.64,17-Feb-2019-Sun,Feb,Sun,8,0.727083333,Credit card,98.7,4.76,4.94,9.1
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.38,680.06,17-Feb-2019-Sun,Feb,Sun,8,0.466666667,Credit card,647.68,4.76,32.38,7.4
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.14,926.95,17-Feb-2019-Sun,Feb,Sun,8,0.820138889,Cash,882.81,4.76,44.14,9.3
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,21,440.94,17-Feb-2019-Sun,Feb,Sun,8,0.799305556,Ewallet,419.94,4.76,21,5.3
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.95,17-Feb-2019-Sun,Feb,Sun,8,0.565277778,Credit card,136.14,4.76,6.81,7.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300.22,17-Feb-2019-Sun,Feb,Sun,8,0.644444444,Ewallet,285.92,4.76,14.3,4.9
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,499.73,17-Feb-2019-Sun,Feb,Sun,8,0.701388889,Ewallet,475.93,4.76,23.8,5.7
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290.08,17-Feb-2019-Sun,Feb,Sun,8,0.685416667,Cash,276.27,4.76,13.81,4.2
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.53,284.19,18-Feb-2019-Mon,Feb,Mon,8,0.81875,Cash,270.66,4.76,13.53,6.2
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.85,18-Feb-2019-Mon,Feb,Mon,8,0.652083333,Cash,206.52,4.76,10.33,9.8
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.12,65.6,18-Feb-2019-Mon,Feb,Mon,8,0.853472222,Cash,62.48,4.76,3.12,4.7
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.81,185.09,18-Feb-2019-Mon,Feb,Mon,8,0.686111111,Ewallet,176.28,4.76,8.81,8.4
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,31,18-Feb-2019-Mon,Feb,Mon,8,0.6125,Ewallet,29.52,4.76,1.48,4.3
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,64,18-Feb-2019-Mon,Feb,Mon,8,0.486111111,Ewallet,60.95,4.76,3.05,5.9
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649.3,18-Feb-2019-Mon,Feb,Mon,8,0.561111111,Cash,618.38,4.76,30.92,6.6
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.25,173.21,19-Feb-2019-Tue,Feb,Tue,8,0.682638889,Cash,164.96,4.76,8.25,7.1
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.43,470.99,19-Feb-2019-Tue,Feb,Tue,8,0.811805556,Credit card,448.56,4.76,22.43,7.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.31,657.53,19-Feb-2019-Tue,Feb,Tue,8,0.818055556,Credit card,626.22,4.76,31.31,7.8
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,733.6,19-Feb-2019-Tue,Feb,Tue,8,0.634722222,Ewallet,698.67,4.76,34.93,7.2
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,19-Feb-2019-Tue,Feb,Tue,8,0.808333333,Cash,174.4,4.76,8.72,8.3
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.88,19-Feb-2019-Tue,Feb,Tue,8,0.48125,Ewallet,575.12,4.76,28.76,5.5
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.81,19-Feb-2019-Tue,Feb,Tue,8,0.425,Ewallet,196.96,4.76,9.85,9.2
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.7,266.65,19-Feb-2019-Tue,Feb,Tue,8,0.620138889,Credit card,253.95,4.76,12.7,5.3
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.4,932.34,19-Feb-2019-Tue,Feb,Tue,8,0.629861111,Cash,887.94,4.76,44.4,8.4
692-92-5582,B,Mandalay,Member,Female,Food and beverages,54.84,3,8.23,172.75,20-Feb-2019-Wed,Feb,Wed,8,0.560416667,Credit card,164.52,4.76,8.23,5.9
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.07,484.52,20-Feb-2019-Wed,Feb,Wed,8,0.663194444,Credit card,461.45,4.76,23.07,9
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,20-Feb-2019-Wed,Feb,Wed,8,0.641666667,Credit card,399,4.76,19.95,5.9
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,20-Feb-2019-Wed,Feb,Wed,8,0.750694444,Cash,333.4,4.76,16.67,7.6
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,20-Feb-2019-Wed,Feb,Wed,8,0.700694444,Credit card,323.2,4.76,16.16,10
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,20-Feb-2019-Wed,Feb,Wed,8,0.779861111,Cash,241.2,4.76,12.06,5.8
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.66,181.88,20-Feb-2019-Wed,Feb,Wed,8,0.545833333,Ewallet,173.22,4.76,8.66,7.7
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79.15,20-Feb-2019-Wed,Feb,Wed,8,0.645138889,Ewallet,75.38,4.76,3.77,9.5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,90.58,20-Feb-2019-Wed,Feb,Wed,8,0.558333333,Ewallet,86.27,4.76,4.31,7
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,16,335.9,20-Feb-2019-Wed,Feb,Wed,8,0.6375,Credit card,319.9,4.76,16,9.9
319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.2,298.12,21-Feb-2019-Thu,Feb,Thu,8,0.704861111,Cash,283.92,4.76,14.2,5.5
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.63,13.17,21-Feb-2019-Thu,Feb,Thu,8,0.526388889,Cash,12.54,4.76,0.63,8.2
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.76,310.04,21-Feb-2019-Thu,Feb,Thu,8,0.771527778,Cash,295.28,4.76,14.76,6.7
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,21-Feb-2019-Thu,Feb,Thu,8,0.485416667,Cash,197.6,4.76,9.88,7.7
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439.22,21-Feb-2019-Thu,Feb,Thu,8,0.434722222,Cash,418.3,4.76,20.92,7.2
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,125.72,21-Feb-2019-Thu,Feb,Thu,8,0.527777778,Ewallet,119.73,4.76,5.99,9.3
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.52,31.93,22-Feb-2019-Fri,Feb,Fri,8,0.441666667,Credit card,30.41,4.76,1.52,8.4
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.42,701.85,22-Feb-2019-Fri,Feb,Fri,8,0.761805556,Ewallet,668.43,4.76,33.42,8.7
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.94,208.69,22-Feb-2019-Fri,Feb,Fri,8,0.446527778,Ewallet,198.75,4.76,9.94,9.6
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.37,49.81,22-Feb-2019-Fri,Feb,Fri,8,0.763194444,Credit card,47.44,4.76,2.37,6.8
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.44,513.23,22-Feb-2019-Fri,Feb,Fri,8,0.450694444,Cash,488.79,4.76,24.44,8.9
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,22-Feb-2019-Fri,Feb,Fri,8,0.520833333,Ewallet,174.2,4.76,8.71,7
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.25,257.15,22-Feb-2019-Fri,Feb,Fri,8,0.635416667,Cash,244.9,4.76,12.25,8.1
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217.26,22-Feb-2019-Fri,Feb,Fri,8,0.476388889,Ewallet,206.91,4.76,10.35,8.7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.27,26.73,22-Feb-2019-Fri,Feb,Fri,8,0.506944444,Credit card,25.46,4.76,1.27,5.2
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.75,183.65,22-Feb-2019-Fri,Feb,Fri,8,0.774305556,Ewallet,174.9,4.76,8.75,6.6
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.29,69.11,22-Feb-2019-Fri,Feb,Fri,8,0.647916667,Cash,65.82,4.76,3.29,4.1
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.07,337.51,23-Feb-2019-Sat,Feb,Sat,8,0.78125,Credit card,321.44,4.76,16.07,8.3
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.98,125.66,23-Feb-2019-Sat,Feb,Sat,8,0.520138889,Cash,119.68,4.76,5.98,8.6
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.79,37.68,23-Feb-2019-Sat,Feb,Sat,8,0.702777778,Credit card,35.89,4.76,1.79,7.9
